co_seq_municipio,co_seq_macroregiao,co_seq_distrito,co_seq_mesoregiao,co_seq_uf,co_seq_regional,co_seq_polo,co_seq_microregiao,co_seq_consorcio,co_ibge,no_municipio,dst_centro_referencia,obs_municipio,dt_hr_ultima_alteracao,aut_ultima_alteracao,dt_hr_registro,aut_registro
2585,1,,1,31,,10,9,,3130101,Igarapé,33,,20130501000000,Implantação,20130501000000,Implantação
2586,9,,4,31,,65,48,,3130200,Igaratinga,45,,20170106124245,marcos.lopes,20130501000000,Implantação
2587,9,,4,31,,31,21,,3130309,Iguatama,120,,20130501000000,Implantação,20130501000000,Implantação
2588,11,,6,31,,50,38,,3130408,Ijaci,130,,20130501000000,Implantação,20130501000000,Implantação
2589,11,,2,31,,91,69,,3130507,Ilicínea,105,,20130501000000,Implantação,20130501000000,Implantação
2590,4,,12,31,,20,13,,3130556,Imbé de Minas,100,,20170403152534,ana.flavia,20130501000000,Implantação
2592,8,,5,31,,88,58,,3130655,Indaiabira,0,,20160906161519,marcos.lopes,20130501000000,Implantação
2593,12,,8,31,,95,72,,3130705,Indianópolis,70,,20170519103007,ana.flavia,20130501000000,Implantação
2594,11,,6,31,,50,38,,3130804,Ingaí,160,,20130501000000,Implantação,20130501000000,Implantação
2595,4,,12,31,,20,13,,3130903,Inhapim,86,,20160422100322,monique.campos,20130501000000,Implantação
2597,1,,10,31,,28,18,,3131109,Inimutaba,100,,20130501000000,Implantação,20130501000000,Implantação
2598,4,,12,31,,37,27,,3131158,Ipaba,31,,20130501000000,Implantação,20130501000000,Implantação
2599,5,,12,31,,55,41,,3131208,Ipanema,200,,20170523154436,natalia.araujo,20130501000000,Implantação
2600,4,,12,31,,37,27,,3131307,Ipatinga,13,,20160425104221,monique.campos,20130501000000,Implantação
2601,12,,8,31,,44,33,,3131406,Ipiaçu,60,,20130501000000,Implantação,20130501000000,Implantação
2603,12,,8,31,,59,51,,3131604,Iraí de Minas,121,,20151204092428,marcos.lopes,20130501000000,Implantação
2605,4,,12,31,,56,42,,3131802,Itabirinha,100,,20150427103314,bruna.costa,20130501000000,Implantação
2607,8,,5,31,,60,44,,3132008,Itacambira,103,,20130501000000,Implantação,20130501000000,Implantação
2608,8,,5,31,,47,35,,3132107,Itacarambi,234,,20170123161325,marcos.lopes,20130501000000,Implantação
2609,9,,1,31,,43,32,,3132206,Itaguara,100,,20150210132839,bruna.costa,20130501000000,Implantação
2610,6,,11,31,,64,47,,3132305,Itaipé,100,,20130501000000,Implantação,20130501000000,Implantação
2611,11,,2,31,,40,30,,3132404,Itajubá,75,,20170216102613,marcos.lopes,20130501000000,Implantação
2612,3,,3,31,,29,19,,3132503,Itamarandiba,180,,20130501000000,Implantação,20130501000000,Implantação
2613,10,,9,31,,21,39,,3132602,Itamarati de Minas,,,20130501000000,Implantação,20130501000000,Implantação
2614,6,,12,31,,41,67,,3132701,Itambacuri,30,,20160720134234,marcos.lopes,20130501000000,Implantação
2616,11,,2,31,,86,65,,3132909,Itamogi,80,,20170126091821,marcos.lopes,20130501000000,Implantação
2617,11,,2,31,,85,64,,3133006,Itamonte,150,,20130501000000,Implantação,20130501000000,Implantação
2618,11,,2,31,,85,64,,3133105,Itanhandu,150,,20170524113035,marcos.lopes,20130501000000,Implantação
2619,4,,12,31,,34,24,,3133204,Itanhomi,50,,20170127104620,marcos.lopes,20130501000000,Implantação
2620,6,,3,31,,42,31,,3133303,Itaobim,94,,20130501000000,Implantação,20130501000000,Implantação
2621,13,,8,31,,33,23,,3133402,Itapagipe,0,,20170418145304,marcos.lopes,20130501000000,Implantação
2622,9,,4,31,,30,20,,3133501,Itapecerica,70,,20170802131831,heloisa,20130501000000,Implantação
2624,9,,1,31,,43,32,,3133709,Itatiaiuçu,65,,20130501000000,Implantação,20130501000000,Implantação
2625,11,,2,31,,66,49,,3133758,Itaú de Minas,20,,20170511152533,natalia.araujo,20130501000000,Implantação
2626,9,,4,31,,43,32,,3133808,Itaúna,35,,20130501000000,Implantação,20130501000000,Implantação
2628,6,,3,31,,42,31,,3134004,Itinga,360,,20130501000000,Implantação,20130501000000,Implantação
2629,4,,12,31,,75,57,,3134103,Itueta,132,,20130501000000,Implantação,20130501000000,Implantação
2630,12,,8,31,,44,33,,3134202,Ituiutaba,,,20130501000000,Implantação,20130501000000,Implantação
2631,11,,6,31,,50,38,,3134301,Itumirim,140,,20130501000000,Implantação,20130501000000,Implantação
2632,13,,8,31,,45,23,,3134400,Iturama,0,,20170505085730,marcos.lopes,20130501000000,Implantação
2633,11,,6,31,,50,38,,3134509,Itutinga,45,,20160311085823,marcos.lopes,20130501000000,Implantação
2634,1,,1,31,,9,8,,3134608,Jaboticatubas,64,,20130501000000,Implantação,20130501000000,Implantação
2635,6,,3,31,,4,4,,3134707,Jacinto,145,,20130501000000,Implantação,20130501000000,Implantação
2636,11,,2,31,,86,65,,3134806,Jacuí,50,,20130501000000,Implantação,20130501000000,Implantação
2638,4,,12,31,,27,17,,3135001,Jaguaraçu,25,,20130501000000,Implantação,20130501000000,Implantação
2639,8,,5,31,,46,34,,3135050,Jaíba,209,,20170505113726,marcos.lopes,20130501000000,Implantação
2640,4,,12,31,,34,24,,3135076,Jampruca,80,,20151214111525,marcos.lopes,20130501000000,Implantação
2641,8,,5,31,,46,34,,3135100,Janaúba,137,,20150220080524,ana.claudia,20130501000000,Implantação
2642,8,,5,31,,47,35,,3135209,Januária,172,,20170124164549,marcos.lopes,20130501000000,Implantação
2643,9,,10,31,,79,20,,3135308,Japaraíba,130,,20160808093744,marcos.lopes,20130501000000,Implantação
2644,8,,5,31,,15,11,,3135357,Japonvar,,,20130501000000,Implantação,20130501000000,Implantação
2646,6,,3,31,,5,5,,3135456,Jenipapo de Minas,300,,20130501000000,Implantação,20130501000000,Implantação
2647,5,,9,31,,73,55,,3135506,Jequeri,36,,20130501000000,Implantação,20130501000000,Implantação
2648,8,,5,31,,26,16,,3135605,Jequitaí,97,,20130501000000,Implantação,20130501000000,Implantação
2649,1,,1,31,,87,66,,3135704,Jequitibá,33,,20130501000000,Implantação,20130501000000,Implantação
2650,6,,3,31,,4,4,,3135803,Jequitinhonha,75,,20130501000000,Implantação,20130501000000,Implantação
2651,11,,2,31,,85,64,,3135902,Jesuânia,85,,20130501000000,Implantação,20130501000000,Implantação
2652,6,,3,31,,4,4,,3136009,Joaíma,100,,20150917142853,monique.campos,20130501000000,Implantação
2653,4,,12,31,,37,27,,3136108,Joanésia,65,,20130501000000,Implantação,20130501000000,Implantação
2654,1,,1,31,,48,36,,3136207,João Monlevade,68,,20130501000000,Implantação,20130501000000,Implantação
2656,8,,10,31,,12,44,,3136405,Joaquim Felício,131,,20170203130453,ana.flavia,20130501000000,Implantação
2657,6,,3,31,,4,4,,3136504,Jordânia,165,,20170316095344,natalia.araujo,20130501000000,Implantação
2658,3,,3,31,,92,43,,3136520,José Gonçalves de Minas,250,,20130501000000,Implantação,20130501000000,Implantação
2659,4,,12,31,,77,59,,3136553,José Raydan,172,,20130501000000,Implantação,20130501000000,Implantação
2660,8,,5,31,,32,22,,3136579,Josenópolis,,,20130501000000,Implantação,20130501000000,Implantação
2662,1,,1,31,,10,9,,3136652,Juatuba,52,,20130501000000,Implantação,20130501000000,Implantação
2664,8,,5,31,,60,44,,3136801,Juramento,43,,20130501000000,Implantação,20130501000000,Implantação
2665,11,,2,31,,36,26,,3136900,Juruaia,109,,20130501000000,Implantação,20130501000000,Implantação
2666,8,,5,31,,47,40,,3136959,Juvenília,,,20130501000000,Implantação,20130501000000,Implantação
2667,6,,11,31,,89,67,,3137007,Ladainha,60,,20160425110813,monique.campos,20130501000000,Implantação
2669,9,,10,31,,79,20,,3137205,Lagoa da Prata,110,,20130501000000,Implantação,20130501000000,Implantação
2670,8,,5,31,,26,16,,313730,Lagoa dos Patos,102,,20150921121553,bruna.costa,20130501000000,Implantação
2671,2,,6,31,,82,62,,3137403,Lagoa Dourada,33,,20130501000000,Implantação,20130501000000,Implantação
2674,1,,1,31,,98,75,,3137601,Lagoa Santa,38,,20130501000000,Implantação,20130501000000,Implantação
2675,5,,9,31,,55,41,,3137700,Lajinha,110,,20130501000000,Implantação,20130501000000,Implantação
2676,11,,2,31,,85,64,,3137809,Lambari,80,,20130501000000,Implantação,20130501000000,Implantação
2677,2,,9,31,,24,14,,3137908,Lamim,60,,20130501000000,Implantação,20130501000000,Implantação
2679,8,,5,31,,70,53,,3138104,Lassance,257,,20130501000000,Implantação,20130501000000,Implantação
2681,9,,10,31,,65,48,,3138302,Leandro Ferreira,75,,20130501000000,Implantação,20130501000000,Implantação
2682,3,,3,31,,92,43,,3138351,Leme do Prado,210,,20130501000000,Implantação,20130501000000,Implantação
2683,10,,9,31,,51,39,,3138401,Leopoldina,,,20130501000000,Implantação,20130501000000,Implantação
2684,10,,2,31,,14,37,,3138500,Liberdade,200,,20130501000000,Implantação,20130501000000,Implantação
2686,13,,8,31,,45,23,,3138625,Limeira do Oeste,0,,20170721091351,marcos.lopes,20130501000000,Implantação
2687,8,,5,31,,15,11,,3138658,Lontra,118,,20130501000000,Implantação,20130501000000,Implantação
2688,5,,9,31,,55,41,,3138674,Luisburgo,100,,20130501000000,Implantação,20130501000000,Implantação
2689,8,,5,31,,15,11,,3138682,Luislândia,,,20130501000000,Implantação,20130501000000,Implantação
2690,11,,6,31,,50,38,,3138708,Luminárias,70,,20170214144521,ana.flavia,20130501000000,Implantação
2691,9,,10,31,,13,10,,3138807,Luz,120,,20130501000000,Implantação,20130501000000,Implantação
2692,6,,11,31,,1,1,,3138906,Machacalis,180,,20130501000000,Implantação,20130501000000,Implantação
2693,11,,2,31,,53,3,,3139003,Machado,33,,20160916101246,marcos.lopes,20130501000000,Implantação
2694,2,,6,31,,82,62,,3139102,Madre de Deus de Minas,60,,20130501000000,Implantação,20130501000000,Implantação
2695,6,,11,31,,54,67,,3139201,Malacacheta,100,,20170822154031,marcos.lopes,20130501000000,Implantação
2696,8,,5,31,,58,34,,3139250,Mamonas,265,,20130501000000,Implantação,20130501000000,Implantação
2697,8,,5,31,,47,40,,3139300,Manga,281,,20170410103946,marcos.lopes,20130501000000,Implantação
2699,5,,9,31,,55,41,,3139508,Manhumirim,0,,20170404095302,natalia.araujo,20130501000000,Implantação
2700,4,,12,31,,56,42,,3139607,Mantena,130,,20161202102944,marcos.lopes,20130501000000,Implantação
2701,1,,1,31,,65,66,,3139706,Maravilhas,68,,20130501000000,Implantação,20130501000000,Implantação
2702,10,,9,31,,11,63,,3139805,Mar de Espanha,70,,20130501000000,Implantação,20130501000000,Implantação
2703,11,,2,31,,40,30,,3139904,Maria da Fé,105,,20130501000000,Implantação,20130501000000,Implantação
2705,4,,12,31,,34,24,,3140100,Marilac,56,,20130501000000,Implantação,20130501000000,Implantação
2706,1,,1,31,,10,9,,3140159,Mário Campos,55,,20150213115243,bruna.costa,20130501000000,Implantação
2707,10,,9,31,,11,63,,3140209,Maripá de Minas,65,,20130501000000,Implantação,20130501000000,Implantação
2708,4,,12,31,,27,17,,3140308,Marliéria,34,,20130501000000,Implantação,20130501000000,Implantação
2709,11,,2,31,,40,30,,3140407,Marmelópolis,125,,20130501000000,Implantação,20130501000000,Implantação
2710,9,,10,31,,13,10,,3140506,Martinho Campos,120,,20130501000000,Implantação,20130501000000,Implantação
2711,5,,9,31,,55,41,,3140530,Martins Soares,40,,20130501000000,Implantação,20130501000000,Implantação
2712,6,,3,31,,4,4,,3140555,Mata Verde,102,,20130501000000,Implantação,20130501000000,Implantação
2713,1,,12,31,,35,25,,3140605,Materlândia,160,,20130501000000,Implantação,20130501000000,Implantação
2714,1,,1,31,,10,9,,3140704,Mateus Leme,43,,20150707160027,marcos.lopes,20130501000000,Implantação
2715,10,,9,31,,49,37,,3140803,Matias Barbosa,25,,20150511165904,bruna.costa,20130501000000,Implantação
2716,8,,5,31,,46,34,,3140852,Matias Cardoso,272,,20130501000000,Implantação,20130501000000,Implantação
2718,8,,5,31,,46,34,,3141009,Mato Verde,220,,20130501000000,Implantação,20130501000000,Implantação
2719,1,,1,31,,98,75,,3141108,Matozinhos,32,,20130501000000,Implantação,20130501000000,Implantação
2721,9,,4,31,,31,21,,3141306,Medeiros,190,,20130501000000,Implantação,20130501000000,Implantação
2722,6,,3,31,,42,31,,3141405,Medina,48,,20170519093828,ana.flavia,20130501000000,Implantação
2723,4,,12,31,,56,42,,3141504,Mendes Pimentel,75,,20150923144800,marcos.lopes,20130501000000,Implantação
2724,10,,9,31,,93,70,,3141603,Mercês,68,,20150807154734,bruna.costa,20130501000000,Implantação
2725,4,,12,31,,37,27,,3141702,Mesquita,58,,20130501000000,Implantação,20130501000000,Implantação
2726,3,,3,31,,57,43,,3141801,Minas Novas,200,,20130501000000,Implantação,20130501000000,Implantação
2727,11,,2,31,,22,64,,3141900,Minduri,165,,20141107151107,ana.claudia,20130501000000,Implantação
2728,8,,5,31,,15,11,,3142007,Mirabela,72,,20130501000000,Implantação,20130501000000,Implantação
2729,10,,9,31,,61,45,,3142106,Miradouro,140,,20170202092611,heloisa,20130501000000,Implantação
2730,10,,9,31,,61,45,,3142205,Miraí,62,,20170118092853,marcos.lopes,20130501000000,Implantação
2731,8,,5,31,,47,40,,3142254,Miravânia,,,20130501000000,Implantação,20130501000000,Implantação
2733,9,,10,31,,13,10,,3142403,Moema,130,,20130501000000,Implantação,20130501000000,Implantação
2734,1,,10,31,,28,18,,3142502,Monjolos,190,,20130501000000,Implantação,20130501000000,Implantação
2735,11,,2,31,,97,74,,3142601,Monsenhor Paulo,35,,20130501000000,Implantação,20130501000000,Implantação
2736,8,,5,31,,47,40,,3142700,Montalvânia,348,,20130501000000,Implantação,20130501000000,Implantação
2737,12,,8,31,,95,72,,3142809,Monte Alegre de Minas,66,,20150120122207,ana.claudia,20130501000000,Implantação
2738,8,,5,31,,58,34,,3142908,Monte Azul,250,,20170120155025,marcos.lopes,20130501000000,Implantação
2739,11,,2,31,,36,26,,3143005,Monte Belo,55,,20130501000000,Implantação,20130501000000,Implantação
2740,12,,8,31,,59,51,,3143104,Monte Carmelo,125,,20130501000000,Implantação,20130501000000,Implantação
2741,6,,3,31,,4,4,,3143153,Monte Formoso,172,,20130501000000,Implantação,20130501000000,Implantação
2742,11,,2,31,,86,65,,3143203,Monte Santo de Minas,90,,20130501000000,Implantação,20130501000000,Implantação
2743,8,,5,31,,60,44,,3143302,Montes Claros,0,,20160118092844,bruna.costa,20130501000000,Implantação
2745,8,,5,31,,88,58,,3143450,Montezuma,320,,20170412145547,marcos.lopes,20130501000000,Implantação
2746,1,,10,31,,87,66,,3143500,Morada Nova de Minas,222,,20130501000000,Implantação,20130501000000,Implantação
2747,1,,10,31,,28,18,,3143609,Morro da Garça,130,,20130501000000,Implantação,20130501000000,Implantação
2748,1,,1,31,,38,28,,3143708,Morro do Pilar,76,,20150312100144,cristiane.dutra,20130501000000,Implantação
2750,10,,9,31,,61,45,,3143906,Muriaé,105,,20130501000000,Implantação,20130501000000,Implantação
2751,5,,12,31,,55,41,,3144003,Mutum,210,,20160425150304,monique.campos,20130501000000,Implantação
2752,11,,2,31,,36,26,,3144102,Muzambinho,74,,20160711161630,heloisa,20130501000000,Implantação
2753,4,,12,31,,34,24,,3144201,Nacip Raydan,94,,20170512101832,ana.flavia,20130501000000,Implantação
2754,6,,11,31,,62,46,,3144300,Nanuque,170,,20130501000000,Implantação,20130501000000,Implantação
2755,4,,12,31,,37,27,,3144359,Naque,23,,20160930152947,marcos.lopes,20130501000000,Implantação
2758,2,,6,31,,82,62,,3144508,Nazareno,50,,20160810141828,rosangela,20130501000000,Implantação
2759,11,,6,31,,50,38,,3144607,Nepomuceno,75,,20150824164406,bruna.costa,20130501000000,Implantação
2760,8,,5,31,,88,58,,3144656,Ninheira,,,20130501000000,Implantação,20130501000000,Implantação
2761,4,,12,31,,56,42,,3144672,Nova Belém,132,,20130501000000,Implantação,20130501000000,Implantação
2762,1,,1,31,,48,36,,3144706,Nova Era,32,,20130501000000,Implantação,20130501000000,Implantação
2764,6,,12,31,,41,67,,3144904,Nova Módica,100,,20130501000000,Implantação,20130501000000,Implantação
2766,8,,5,31,,46,34,,3145059,Nova Porteirinha,,,20130501000000,Implantação,20130501000000,Implantação
2767,11,,2,31,,36,26,,3145109,Nova Resende,142,,20130501000000,Implantação,20130501000000,Implantação
2768,9,,4,31,,65,48,,3145208,Nova Serrana,50,,20170127164452,marcos.lopes,20130501000000,Implantação
2769,6,,3,31,,89,67,,3145307,Novo Cruzeiro,120,,20170817165527,marcos.lopes,20130501000000,Implantação
2770,6,,11,31,,1,1,,3145356,Novo Oriente de Minas,80,,20160701142805,marcos.lopes,20130501000000,Implantação
2771,8,,5,31,,76,58,,3145372,Novorizonte,0,,20161020141243,rosangela,20130501000000,Implantação
2773,8,,5,31,,12,44,,3145455,Olhos-d'Água,,,20130501000000,Implantação,20130501000000,Implantação
2774,11,,2,31,,85,64,,3145505,Olímpio Noronha,92,,20130501000000,Implantação,20130501000000,Implantação
2775,9,,4,31,,78,60,,3145604,Oliveira,80,,20170713121910,marcos.lopes,20130501000000,Implantação
2776,10,,9,31,,80,61,,3145703,Oliveira Fortes,65,,20130501000000,Implantação,20130501000000,Implantação
2777,9,,1,31,,65,48,,3145802,Onça de Pitangui,80,,20130501000000,Implantação,20130501000000,Implantação
2778,5,,9,31,,73,55,,3145851,Oratórios,22,,20130501000000,Implantação,20130501000000,Implantação
2779,10,,9,31,,19,12,,3145877,Orizânia,140,,20130501000000,Implantação,20130501000000,Implantação
2783,6,,11,31,,89,67,,3146206,Ouro Verde de Minas,60,,20130501000000,Implantação,20130501000000,Implantação
2784,8,,5,31,,76,58,,3146255,Padre Carvalho,,,20130501000000,Implantação,20130501000000,Implantação
2785,6,,3,31,,64,47,,3146305,Padre Paraíso,100,,20130501000000,Implantação,20130501000000,Implantação
2786,1,,10,31,,87,66,,3146404,Paineiras,248,,20130501000000,Implantação,20130501000000,Implantação
2787,9,,4,31,,31,21,,3146503,Pains,110,,20130501000000,Implantação,20130501000000,Implantação
2788,8,,5,31,,46,34,,3146552,Pai Pedro,,,20130501000000,Implantação,20130501000000,Implantação
2789,2,,9,31,,8,7,,3146602,Paiva,60,,20170207154557,ana.flavia,20130501000000,Implantação
2790,10,,9,31,,51,39,,3146701,Palma,,,20130501000000,Implantação,20130501000000,Implantação
2791,6,,3,31,,4,4,,3146750,Palmópolis,191,,20130501000000,Implantação,20130501000000,Implantação
